,id,follower,1_@EsteeLauder,2_@dermalogica,3_@Neutrogena,4_@cerave,5_@SkinCeuticals,n_brand_follower
1361,381292761,1,0,1,0,0,0,1
1362,200163448,1,0,1,0,0,0,1
1363,29403387,1,0,1,0,0,0,1
1364,75974281,1,0,1,0,0,0,1
1365,139823781,1,0,1,0,0,0,1
1366,46666106,1,0,1,0,0,0,1
1367,63073305,1,0,1,0,0,0,1
1368,267921844,1,0,1,0,0,0,1
1369,204688509,1,0,1,0,0,0,1
1370,74755679,1,0,1,0,0,0,1
1371,868907881,1,0,1,0,0,0,1
1372,128982577,1,0,1,0,0,0,1
1373,998482518,1,0,1,0,0,0,1
1374,39938584,1,0,1,0,0,0,1
1375,199058274,1,0,1,0,0,0,1
1376,27974275,1,0,1,0,0,0,1
1377,396854983,1,0,1,0,0,0,1
1378,278705041,1,0,1,0,0,0,1
1379,50747187,1,0,1,0,0,0,1
1380,41707160,1,0,1,0,0,0,1
1381,7532872,1,0,1,0,0,0,1
1382,82715305,1,0,1,0,0,0,1
1383,113962444,1,0,1,0,0,0,1
1384,791638,1,0,1,0,0,0,1
1385,171998025,1,0,1,0,0,0,1
1386,36412963,1,0,1,0,0,0,1
1387,12101862,1,0,1,0,0,0,1
1388,41356771,1,0,1,0,0,0,1
1389,197217163,1,0,1,0,0,0,1
1390,36648618,1,0,1,0,0,0,1
1391,214070994,1,0,1,0,0,0,1
1392,50671588,1,0,1,0,0,0,1
1393,223912052,1,0,1,0,0,0,1
1394,27902607,1,0,1,0,0,0,1
1395,195969409,1,0,1,0,0,0,1
1396,14679405,1,0,1,0,0,0,1
1397,10921932,1,0,1,0,0,0,1
1398,17850856,1,0,1,0,0,0,1
1399,181687105,1,0,1,0,0,0,1
1400,16664681,1,0,1,0,0,0,1
1401,15065781,1,0,1,0,0,0,1
1402,140206643,1,0,1,0,0,0,1
1403,123968568,1,0,1,0,0,0,1
1404,81028629,1,0,1,0,0,0,1
1405,22494592,1,0,1,0,0,0,1
1406,162437906,1,0,1,0,0,0,1
1407,211898852,1,0,1,0,0,0,1
1408,15349818,1,0,1,0,0,0,1
1409,17137628,1,0,1,0,0,0,1
1410,244445953,1,0,1,0,0,0,1
1411,251817559,1,0,1,0,0,0,1
1412,16896485,1,0,1,0,0,0,1
1413,91478624,1,0,1,0,0,0,1
1414,17004618,1,0,1,0,0,0,1
1415,18244358,1,0,1,0,0,0,1
1416,5166511,1,0,1,0,0,0,1
1417,36649466,1,0,1,0,0,0,1
1418,63008801,1,0,1,0,0,0,1
1419,209770428,1,0,1,0,0,0,1
1420,40903635,1,0,1,0,0,0,1
1421,31025972,1,0,1,0,0,0,1
1422,48090532,1,0,1,0,0,0,1
1423,70854066,1,0,1,0,0,0,1
1424,40017236,1,0,1,0,0,0,1
1425,148100348,1,0,1,0,0,0,1
1426,72681844,1,0,1,0,0,0,1
1427,54315479,1,0,1,0,0,0,1
1428,19976462,1,0,1,0,0,0,1
1429,19402238,1,0,1,0,0,0,1
1430,95200815,1,0,1,0,0,0,1
1431,21690720,1,0,1,0,0,0,1
1432,71067887,1,0,1,0,0,0,1
1433,172506675,1,0,1,0,0,0,1
1434,182999906,1,0,1,0,0,0,1
1435,22256645,1,0,1,0,0,0,1
1436,15723971,1,0,1,0,0,0,1
1437,621543,1,0,1,0,0,0,1
1438,1879831,1,0,1,0,0,0,1
1439,68181626,1,0,1,0,0,0,1
1440,26317231,1,0,1,0,0,0,1
1441,38694921,1,0,1,0,0,0,1
1442,13787402,1,0,1,0,0,0,1
1443,110206568,1,0,1,0,0,0,1
1444,19679769,1,0,1,0,0,0,1
1445,155858480,1,0,1,0,0,0,1
1446,16634606,1,0,1,0,0,0,1
1447,20162446,1,0,1,0,0,0,1
1448,189347245,1,0,1,0,0,0,1
1449,99943474,1,0,1,0,0,0,1
1450,178503162,1,0,1,0,0,0,1
1451,62389424,1,0,1,0,0,0,1
1452,193650683,1,0,1,0,0,0,1
1453,24785307,1,0,1,0,0,0,1
1454,69774288,1,0,1,0,0,0,1
1455,178826637,1,0,1,0,0,0,1
1456,68550519,1,0,1,0,0,0,1
1457,2467791,1,0,1,0,0,0,1
1458,57692078,1,0,1,0,0,0,1
1459,35864350,1,0,1,0,0,0,1
1460,15433693,1,0,1,0,0,0,1
1461,17219958,1,0,1,0,0,0,1
1462,119453246,1,0,1,0,0,0,1
1463,55650961,1,0,1,0,0,0,1
1464,112308741,1,0,1,0,0,0,1
1465,79238164,1,0,1,0,0,0,1
1466,103734037,1,0,1,0,0,0,1
1467,38542443,1,0,1,0,0,0,1
1468,21835273,1,0,1,0,0,0,1
1469,299989603,1,0,1,0,0,0,1
1470,469223400,1,0,1,0,0,0,1
1471,251686253,1,0,1,0,0,0,1
1472,398493002,1,0,1,0,0,0,1
1473,20732586,1,0,1,0,0,0,1
1474,289355222,1,0,1,0,0,0,1
1475,39880314,1,0,1,0,0,0,1
1476,57606334,1,0,1,0,0,0,1
1477,454214462,1,0,1,0,0,0,1
1478,126490232,1,0,1,0,0,0,1
1479,234534807,1,0,1,0,0,0,1
1480,11957512,1,0,1,0,0,0,1
1481,119795566,1,0,1,0,0,0,1
1482,228432756,1,0,1,0,0,0,1
1483,15383116,1,0,1,0,0,0,1
1484,20962674,1,0,1,0,0,0,1
1485,16161202,1,0,1,0,0,0,1
1486,118857505,1,0,1,0,0,0,1
1487,137761841,1,0,1,0,0,0,1
1488,76696541,1,0,1,0,0,0,1
1489,221305358,1,0,1,0,0,0,1
1490,271084558,1,0,1,0,0,0,1
1491,324295285,1,0,1,0,0,0,1
1492,147682384,1,0,1,0,0,0,1
1493,21098993,1,0,1,0,0,0,1
1494,120053992,1,0,1,0,0,0,1
1495,20965781,1,0,1,0,0,0,1
1496,177249094,1,0,1,0,0,0,1
1497,27685955,1,0,1,0,0,0,1
1498,70794696,1,0,1,0,0,0,1
1499,138843222,1,0,1,0,0,0,1
1500,14596318,1,0,1,0,0,0,1
1501,56849747,1,0,1,0,0,0,1
1502,189265534,1,0,1,0,0,0,1
1503,55431935,1,0,1,0,0,0,1
1504,252835084,1,0,1,0,0,0,1
1505,24282931,1,0,1,0,0,0,1
1506,212388190,1,0,1,0,0,0,1
1507,90543811,1,0,1,0,0,0,1
1508,41858699,1,0,1,0,0,0,1
1509,16528461,1,0,1,0,0,0,1
1510,34738643,1,0,1,0,0,0,1
1511,30752826,1,0,1,0,0,0,1
1512,105035362,1,0,1,0,0,0,1
1513,307980249,1,0,1,0,0,0,1
1514,19404311,1,0,1,0,0,0,1
1515,147544652,1,0,1,0,0,0,1
1516,184285209,1,0,1,0,0,0,1
1517,33920830,1,0,1,0,0,0,1
1518,79843330,1,0,1,0,0,0,1
1519,20923408,1,0,1,0,0,0,1
1520,321795598,1,0,1,0,0,0,1
1521,268905094,1,0,1,0,0,0,1
1522,60986197,1,0,1,0,0,0,1
1523,292761469,1,0,1,0,0,0,1
1524,107163055,1,0,1,0,0,0,1
1525,22489111,1,0,1,0,0,0,1
1526,242468630,1,0,1,0,0,0,1
1527,401790331,1,0,1,0,0,0,1
1528,22175927,1,0,1,0,0,0,1
1529,39713219,1,0,1,0,0,0,1
1530,52813110,1,0,1,0,0,0,1
1531,224488278,1,0,1,0,0,0,1
1532,34662313,1,0,1,0,0,0,1
1533,95682967,1,0,1,0,0,0,1
1534,279605942,1,0,1,0,0,0,1
1535,42784316,1,0,1,0,0,0,1
1536,15329395,1,0,1,0,0,0,1
1537,236488592,1,0,1,0,0,0,1
1538,19708968,1,0,1,0,0,0,1
1539,29555251,1,0,1,0,0,0,1
1540,97082147,1,0,1,0,0,0,1
1541,138787183,1,0,1,0,0,0,1
1542,65548276,1,0,1,0,0,0,1
1543,80681990,1,0,1,0,0,0,1
1544,20391658,1,0,1,0,0,0,1
1545,37688533,1,0,1,0,0,0,1
1546,55060452,1,0,1,0,0,0,1
1547,100266143,1,1,0,0,0,0,1
1548,24573340,1,0,1,0,0,0,1
1549,24793746,1,0,0,0,0,1,1
1550,118837693,1,0,0,0,0,1,1
1551,15664534,1,0,0,0,0,1,1
1552,1183433192,1,0,0,0,0,1,1
1553,323010850,1,0,0,0,0,1,1
1554,332276138,1,0,0,0,0,1,1
1555,193745675,1,0,0,0,0,1,1
1556,145890580,1,0,0,0,0,1,1
1557,1111092348,1,0,0,0,0,1,1
1558,1639528081,1,0,0,0,0,1,1
1559,343033007,1,0,0,0,0,1,1
1560,385824686,1,0,0,0,0,1,1
1561,20182623,1,0,0,0,0,1,1
1562,19390810,1,0,0,0,0,1,1
1563,114078049,1,0,0,0,0,1,1
1564,632761515,1,0,0,0,0,1,1
1565,62215136,1,0,0,0,0,1,1
1566,122061792,1,0,0,0,0,1,1
1567,262466238,1,0,0,0,0,1,1
1568,31585046,1,0,0,0,0,1,1
1569,76772103,1,0,0,0,0,1,1
1570,72860286,1,0,0,0,0,1,1
1571,295419835,1,0,0,0,0,1,1
1572,269801100,1,0,0,0,0,1,1
1573,166728719,1,0,0,0,0,1,1
1574,180537920,1,0,0,0,0,1,1
1575,53928682,1,0,0,0,0,1,1
1576,57436570,1,0,0,0,0,1,1
1577,30286900,1,0,0,0,0,1,1
1578,254294534,1,0,0,0,0,1,1
1579,24104090,1,0,0,0,0,1,1
1580,34963341,1,0,0,0,0,1,1
1581,54946726,1,0,0,0,0,1,1
1582,536810763,1,0,0,0,0,1,1
1583,82270639,1,0,0,0,0,1,1
1584,73167124,1,0,0,0,0,1,1
1585,410245098,1,0,0,0,0,1,1
1586,25560492,1,0,0,0,0,1,1
1587,18886770,1,0,0,0,0,1,1
1588,43762930,1,0,0,0,0,1,1
1589,110910734,1,0,0,0,0,1,1
1590,1743685044,1,0,0,0,0,1,1
1591,414825929,1,0,0,0,0,1,1
1592,2182901480,1,0,0,0,0,1,1
1593,1107810865,1,0,0,0,0,1,1
1594,1149021986,1,0,0,0,0,1,1
1595,291731552,1,0,0,0,0,1,1
1596,298115222,1,0,0,0,0,1,1
1597,267840363,1,0,0,0,0,1,1
1598,65398161,1,0,0,0,0,1,1
1599,57397586,1,0,0,0,0,1,1
1600,498139651,1,0,0,0,0,1,1
1601,29208169,1,0,0,0,0,1,1
1602,837216061,1,0,0,0,0,1,1
1603,97545677,1,0,0,0,0,1,1
1604,1539318475,1,0,0,0,0,1,1
1605,36359397,1,0,0,0,0,1,1
1606,67930538,1,0,0,0,0,1,1
1607,241546412,1,0,0,0,0,1,1
1608,18439644,1,0,0,0,0,1,1
1609,1183316539,1,0,0,0,0,1,1
1610,322972312,1,0,0,0,0,1,1
1611,301979213,1,0,0,0,0,1,1
1612,163800898,1,0,0,0,0,1,1
1613,563879157,1,0,0,0,0,1,1
1614,100979354,1,0,0,0,0,1,1
1615,15943938,1,0,0,0,0,1,1
1616,2257019875,1,0,0,0,0,1,1
1617,68585923,1,0,0,0,0,1,1
1618,636732567,1,0,0,0,0,1,1
1619,432075843,1,0,0,0,0,1,1
1620,34278941,1,0,0,0,0,1,1
1621,16543319,1,0,0,0,0,1,1
1622,94118993,1,0,0,0,0,1,1
1623,589320383,1,0,0,0,0,1,1
1624,283248725,1,0,0,0,0,1,1
1625,163859757,1,0,0,0,0,1,1
1626,42945509,1,0,0,0,0,1,1
1627,1451828030,1,0,0,0,0,1,1
1628,472132412,1,0,0,0,0,1,1
1629,16460346,1,0,0,0,0,1,1
1630,603586304,1,0,0,0,0,1,1
1631,483460761,1,0,0,0,0,1,1
1632,1397450616,1,0,0,0,0,1,1
1633,75025032,1,0,0,0,0,1,1
1634,965202421,1,0,0,0,0,1,1
1635,74524165,1,0,0,0,0,1,1
1636,38901152,1,0,0,0,0,1,1
1637,21854341,1,0,0,0,0,1,1
1638,98727399,1,0,0,0,0,1,1
1639,2147624599,1,0,0,0,0,1,1
1640,84086116,1,0,0,0,0,1,1
1641,50748137,1,0,0,0,0,1,1
1642,702621073,1,0,0,0,0,1,1
1643,111410087,1,0,0,0,0,1,1
1644,25101996,1,0,0,0,0,1,1
1645,163488636,1,0,0,0,0,1,1
1646,22680819,1,0,0,0,0,1,1
1647,8751152,1,0,0,0,0,1,1
1648,761764250,1,0,0,0,0,1,1
1649,2564010186,1,0,0,0,0,1,1
1650,143685489,1,0,0,0,0,1,1
1651,167556923,1,0,0,0,0,1,1
1652,500389180,1,0,0,0,0,1,1
1653,1324174315,1,0,0,0,0,1,1
1654,88854017,1,0,0,0,0,1,1
1655,1096492524,1,0,0,0,0,1,1
1656,32780127,1,0,0,0,0,1,1
1657,1558686350,1,0,0,0,0,1,1
1658,21214058,1,0,0,0,0,1,1
1659,2415069986,1,0,0,0,0,1,1
1660,1417050487,1,0,0,0,0,1,1
1661,91390383,1,0,0,0,0,1,1
1662,380503734,1,0,0,0,0,1,1
1663,17600139,1,0,0,0,0,1,1
1664,1084065794,1,0,0,0,0,1,1
1665,544958193,1,0,0,0,0,1,1
1666,1514304218,1,0,0,0,0,1,1
1667,783869731,1,0,0,0,0,1,1
1668,2251991755,1,0,0,0,0,1,1
1669,123360148,1,0,0,0,0,1,1
1670,1898334019,1,0,0,0,0,1,1
1671,75729762,1,0,0,0,0,1,1
1672,43927214,1,0,0,0,0,1,1
1673,115108916,1,0,0,0,0,1,1
1674,19778551,1,0,0,0,0,1,1
1675,336947737,1,0,0,0,0,1,1
1676,25907069,1,0,0,0,0,1,1
1677,18950761,1,0,0,0,0,1,1
1678,38765669,1,0,0,0,0,1,1
1679,373734842,1,0,0,0,0,1,1
1680,222538496,1,0,0,0,0,1,1
1681,382642628,1,0,0,0,0,1,1
1682,414966269,1,0,0,0,0,1,1
1683,399852221,1,0,0,0,0,1,1
1684,1231818618,1,0,0,0,0,1,1
1685,28983281,1,0,0,0,0,1,1
1686,19127658,1,0,0,0,0,1,1
1687,145672444,1,0,0,0,0,1,1
1688,109103306,1,0,0,0,0,1,1
1689,155623492,1,0,0,0,0,1,1
1690,171387824,1,0,0,0,0,1,1
1691,13385242,1,0,0,0,0,1,1
1692,243891350,1,0,0,0,0,1,1
1693,39656321,1,0,0,0,0,1,1
1694,47713404,1,0,0,0,0,1,1
1695,48482419,1,0,0,0,0,1,1
1696,2396786166,1,0,0,0,0,1,1
1697,99602691,1,0,0,0,0,1,1
1698,170019282,1,0,0,0,0,1,1
1699,42735645,1,0,0,0,0,1,1
1700,293035610,1,0,0,0,0,1,1
1701,17188950,1,0,0,0,0,1,1
1702,913135488,1,0,0,0,0,1,1
1703,96610271,1,0,0,0,0,1,1
1704,316511039,1,0,0,0,0,1,1
1705,21982720,1,0,0,0,0,1,1
1706,8296142,1,0,0,0,0,1,1
1707,304619159,1,0,0,0,0,1,1
1708,918805988,1,0,0,0,0,1,1
1709,86605769,1,0,0,0,0,1,1
1710,57668051,1,0,0,0,0,1,1
1711,618617918,1,0,0,0,0,1,1
1712,254178196,1,0,0,0,0,1,1
1713,447320219,1,0,0,0,0,1,1
1714,461914627,1,0,0,0,0,1,1
1715,21828264,1,0,0,0,0,1,1
1716,42644798,1,0,0,0,0,1,1
1717,16271952,1,0,0,0,0,1,1
1718,127558168,1,0,0,0,0,1,1
1719,96121584,1,0,0,0,0,1,1
1720,29847694,1,0,0,0,0,1,1
1721,94368405,1,0,0,0,0,1,1
1722,313567290,1,0,0,0,0,1,1
1723,18170896,1,0,0,0,0,1,1
1724,17393790,1,0,0,0,0,1,1
1725,1397290376,1,0,0,0,0,1,1
1726,1398682046,1,0,0,0,0,1,1
1727,28234840,1,0,0,0,0,1,1
1728,801019010,1,0,0,0,0,1,1
1729,418535498,1,0,0,0,0,1,1
1730,85340853,1,0,0,0,0,1,1
1731,161002407,1,0,0,0,0,1,1
1732,532986821,1,0,0,0,0,1,1
1733,394114194,1,0,0,0,0,1,1
1734,979590379,1,0,0,0,0,1,1
1735,905272134,1,0,0,0,0,1,1
1736,718644372,1,0,0,0,0,1,1
1737,620351481,1,0,0,0,0,1,1
1738,540203057,1,0,0,0,0,1,1
1739,46196914,1,0,0,0,0,1,1
1740,388352483,1,0,0,0,0,1,1
1741,179533056,1,0,0,0,0,1,1
1742,6777802,1,0,0,0,0,1,1
1743,1295258070,1,0,0,0,0,1,1
1744,1002922891,1,0,0,0,0,1,1
1745,326953453,1,0,0,0,0,1,1
1746,1202414593,1,0,0,0,0,1,1
1747,16873604,1,0,0,0,0,1,1
1748,629746195,1,0,0,0,0,1,1
1749,609480537,1,0,0,0,0,1,1
1750,533264165,1,0,0,0,0,1,1
1751,126745147,1,0,0,0,0,1,1
1752,26584011,1,0,0,0,0,1,1
1753,1278558571,1,0,0,0,0,1,1
1754,558328316,1,0,0,0,0,1,1
1755,1098623660,1,0,0,0,0,1,1
1756,620250677,1,0,0,0,0,1,1
1757,32780302,1,0,0,0,0,1,1
1758,282173744,1,0,0,0,0,1,1
1759,132725249,1,0,0,0,0,1,1
1760,1206769872,1,0,0,0,0,1,1
1761,281312129,1,0,0,0,0,1,1
1762,118793986,1,0,0,0,0,1,1
1763,120144128,1,0,0,0,0,1,1
1764,16817431,1,0,0,0,0,1,1
1765,565592535,1,0,0,0,0,1,1
1766,493536601,1,0,0,0,0,1,1
1767,257169572,1,0,0,0,0,1,1
1768,80994679,1,0,0,0,0,1,1
1769,23384102,1,0,0,0,0,1,1
1770,264327853,1,0,0,0,0,1,1
1771,567496591,1,0,0,0,0,1,1
1772,289915985,1,0,0,0,0,1,1
1773,221885673,1,0,0,0,0,1,1
1774,218704328,1,0,0,0,0,1,1
1775,550329553,1,0,0,0,0,1,1
1776,84721427,1,0,0,0,0,1,1
1777,38665016,1,0,0,0,0,1,1
1778,62854492,1,0,0,0,0,1,1
1779,1394734693,1,0,0,0,0,1,1
1780,27256779,1,0,0,0,0,1,1
1781,83002445,1,0,0,0,0,1,1
1782,15911863,1,0,0,0,0,1,1
1783,509498248,1,0,0,0,0,1,1
1784,37480490,1,0,0,0,0,1,1
1785,50523958,1,0,0,0,0,1,1
1786,24922896,1,0,0,0,0,1,1
1787,38725883,1,0,0,0,0,1,1
1788,1288998451,1,0,0,0,0,1,1
1789,1314375739,1,0,0,0,0,1,1
1790,309940093,1,0,0,0,0,1,1
1791,17194090,1,0,0,0,0,1,1
1792,1226024786,1,0,0,0,0,1,1
1793,30921522,1,0,0,0,0,1,1
1794,40889695,1,0,0,0,0,1,1
1795,59259902,1,0,0,0,0,1,1
1796,18753227,1,0,0,0,0,1,1
1797,52070270,1,0,0,0,0,1,1
1798,14592723,1,0,0,0,0,1,1
1799,41456486,1,0,0,0,0,1,1
1800,870513294,1,0,0,0,0,1,1
1801,56872651,1,0,0,0,0,1,1
1802,109032189,1,0,0,0,0,1,1
1803,25752518,1,0,0,0,0,1,1
1804,279443655,1,0,0,0,0,1,1
1805,454443425,1,0,0,0,0,1,1
1806,23910540,1,0,0,0,0,1,1
1807,1394747774,1,0,0,0,0,1,1
1808,37732936,1,0,0,0,0,1,1
1809,461887826,1,0,0,0,0,1,1
1810,24065061,1,0,0,0,0,1,1
1811,112447717,1,0,0,0,0,1,1
1812,18618770,1,0,0,0,0,1,1
1813,19272733,1,0,0,0,0,1,1
1814,20472826,1,0,0,0,0,1,1
1815,49777237,1,0,0,0,0,1,1
1816,314341271,1,0,0,0,0,1,1
1817,1435052310,1,0,0,0,0,1,1
1818,312273548,1,0,0,0,0,1,1
1819,130094492,1,0,0,0,0,1,1
1820,1104435174,1,0,0,0,0,1,1
1821,23229765,1,0,0,0,0,1,1
1822,21197964,1,0,0,0,0,1,1
1823,33521744,1,0,0,0,0,1,1
1824,28347963,1,0,0,0,0,1,1
1825,19712293,1,0,0,0,0,1,1
1826,81144172,1,0,0,0,0,1,1
1827,24824320,1,0,0,0,0,1,1
1828,16280566,1,0,0,0,0,1,1
1829,14420911,1,0,0,0,0,1,1
1830,14652402,1,0,0,0,0,1,1
1831,6429252,1,0,0,0,0,1,1
1832,18478452,1,0,0,0,0,1,1
1833,170039453,1,0,0,0,0,1,1
1834,22693812,1,0,0,0,0,1,1
1835,18027434,1,0,0,0,0,1,1
1836,25393674,1,0,0,0,0,1,1
1837,23631835,1,0,0,0,0,1,1
1838,21548991,1,0,0,0,0,1,1
1839,223190845,1,0,0,0,0,1,1
1840,83426690,1,0,0,0,0,1,1
1841,773904895,1,0,0,0,0,1,1
1842,1092862051,1,0,0,0,0,1,1
1843,26675743,1,0,0,0,0,1,1
1844,38607135,1,0,0,0,0,1,1
1845,202180472,1,0,0,0,0,1,1
1846,28777855,1,0,0,0,0,1,1
1847,25922024,1,0,0,0,0,1,1
1848,26077026,1,0,0,0,0,1,1
1849,63352326,1,0,0,0,0,1,1
1850,19495630,1,0,0,0,0,1,1
1851,563874887,1,0,0,0,0,1,1
1852,15551390,1,0,0,0,0,1,1
1853,326366686,1,0,0,0,0,1,1
1854,1365682176,1,0,0,0,0,1,1
1855,510072923,1,0,0,0,0,1,1
1856,34155255,1,0,0,0,0,1,1
1857,22179997,1,0,0,0,0,1,1
1858,78584101,1,0,1,0,0,0,1
1859,46645122,1,0,0,0,0,1,1
1860,2842633012,1,0,0,0,0,1,1
1861,45584855,1,0,0,0,0,1,1
1862,2344130406,1,0,0,0,0,1,1
1863,900864182,1,0,0,0,0,1,1
1864,789515677,1,0,0,0,0,1,1
1865,83471035,1,0,0,0,0,1,1
1866,36674354,1,0,0,0,0,1,1
1867,1546623242,1,0,0,0,0,1,1
1868,21911135,1,0,0,0,0,1,1
1869,215337018,1,0,0,0,0,1,1
1870,2450445754,1,0,0,0,0,1,1
1871,2203306964,1,0,0,0,0,1,1
1872,2350404416,1,0,0,0,0,1,1
1873,83894570,1,0,0,0,0,1,1
1874,193749343,1,0,0,0,0,1,1
1875,128648583,1,0,0,0,0,1,1
1876,184843102,1,0,0,0,0,1,1
1877,64924785,1,0,0,0,0,1,1
1878,2459873150,1,0,0,0,0,1,1
1879,2871236755,1,0,0,0,0,1,1
1880,4075324033,1,0,0,0,0,1,1
1881,3297976440,1,0,0,0,0,1,1
1882,3015939277,1,0,0,0,0,1,1
1883,63478371,1,0,0,0,0,1,1
1884,717783331874557953,1,0,0,0,0,1,1
1885,19353534,1,0,0,0,0,1,1
1886,2590668308,1,0,0,0,0,1,1
1887,93612999,1,0,0,0,0,1,1
1888,539137517,1,0,0,0,0,1,1
1889,3255980779,1,0,0,0,0,1,1
1890,340989234,1,0,0,0,0,1,1
1891,583308132,1,0,0,0,0,1,1
1892,1905636216,1,0,0,0,0,1,1
1893,110238445,1,0,0,0,0,1,1
1894,296504558,1,0,0,0,0,1,1
1895,2291463354,1,0,0,0,0,1,1
1896,1001837635,1,0,0,0,0,1,1
1897,2792851640,1,0,0,0,0,1,1
1898,110596261,1,0,0,0,0,1,1
1899,3430468042,1,0,0,0,0,1,1
1900,35048635,1,0,0,0,0,1,1
1901,95690434,1,0,0,0,0,1,1
1902,415816006,1,0,0,0,0,1,1
1903,279144772,1,0,0,0,0,1,1
1904,1173259064,1,0,0,0,0,1,1
1905,346170334,1,0,0,0,0,1,1
1906,259096756,1,0,0,0,0,1,1
1907,2274831486,1,0,0,0,0,1,1
1908,438371973,1,0,0,0,0,1,1
1909,3309858846,1,0,0,0,0,1,1
1910,1221967784,1,0,0,0,0,1,1
1911,606179991,1,0,0,0,0,1,1
1912,34639761,1,0,0,0,0,1,1
1913,179678585,1,0,0,0,0,1,1
1914,355678344,1,0,0,0,0,1,1
1915,2315834142,1,0,0,0,0,1,1
1916,78078753,1,0,0,0,0,1,1
1917,3278655905,1,0,0,0,0,1,1
1918,1362859008,1,0,0,0,0,1,1
1919,366611593,1,0,0,0,0,1,1
1920,566595364,1,0,0,0,0,1,1
1921,2364570811,1,0,0,0,0,1,1
1922,51648004,1,0,0,0,0,1,1
1923,32216509,1,0,0,0,0,1,1
1924,16385353,1,0,0,0,0,1,1
1925,63463261,1,0,0,0,0,1,1
1926,357023931,1,0,0,0,0,1,1
1927,3524904616,1,0,0,0,0,1,1
1928,2161487438,1,0,0,0,0,1,1
1929,278452761,1,0,0,0,0,1,1
1930,1128163856,1,0,0,0,0,1,1
1931,36844252,1,0,0,0,0,1,1
1932,386042607,1,0,0,0,0,1,1
1933,219696719,1,0,0,0,0,1,1
1934,19038142,1,0,0,0,0,1,1
1935,29907453,1,0,0,0,0,1,1
1936,895330716,1,0,0,0,0,1,1
1937,348844674,1,0,0,0,0,1,1
1938,1184266170,1,0,0,0,0,1,1
1939,132285842,1,0,0,0,0,1,1
1940,2329843339,1,0,0,0,0,1,1
1941,30155753,1,0,0,0,0,1,1
1942,67113127,1,0,0,0,0,1,1
1943,33550291,1,0,0,0,0,1,1
1944,1068693894,1,0,0,0,0,1,1
1945,40746074,1,0,0,0,0,1,1
1946,2305563991,1,0,0,0,0,1,1
1947,394339171,1,0,0,0,0,1,1
1948,21121282,1,0,0,0,0,1,1
1949,16305330,1,0,0,0,0,1,1
1950,381476247,1,0,0,0,0,1,1
1951,100766356,1,0,0,0,0,1,1
1952,29520332,1,0,0,0,0,1,1
1953,16869585,1,0,0,0,0,1,1
1954,27260086,1,0,0,0,0,1,1
1955,79293791,1,0,0,0,0,1,1
1956,268414482,1,0,0,0,0,1,1
1957,16409683,1,0,0,0,0,1,1
1958,2978105475,1,0,0,0,0,1,1
1959,3082314479,1,0,0,0,0,1,1
1960,1185205160689176578,1,0,0,0,0,1,1
1961,1707881005,1,0,0,0,0,1,1
1962,875127230913015808,1,0,0,0,0,1,1
1963,36980856,1,0,0,0,0,1,1
1964,35828536,1,0,0,0,0,1,1
1965,2892239854,1,0,0,0,0,1,1
1966,2497073958,1,0,0,0,0,1,1
1967,15864446,1,0,0,0,0,1,1
1968,16299627,1,0,0,0,0,1,1
1969,1017338078,1,0,0,0,0,1,1
1970,104288093,1,0,0,0,0,1,1
1971,104249727,1,0,0,0,0,1,1
1972,56783491,1,0,0,0,0,1,1
1973,64586891,1,0,0,0,0,1,1
1974,22527190,1,0,0,0,0,1,1
1975,189226864,1,0,0,0,0,1,1
1976,400888035,1,0,0,0,0,1,1
1977,107459770,1,0,0,0,0,1,1
1978,408184099,1,0,0,0,0,1,1
1979,43883021,1,0,0,0,0,1,1
1980,705759218561843200,1,0,0,0,0,1,1
1981,29248042,1,0,0,0,0,1,1
1982,888896772,1,0,0,0,0,1,1
1983,127613700,1,0,0,0,0,1,1
1984,32670991,1,0,0,0,0,1,1
1985,932326261,1,0,0,0,0,1,1
1986,17547512,1,0,0,0,0,1,1
1987,21571540,1,0,0,0,0,1,1
1988,17091893,1,0,0,0,0,1,1
1989,3072842765,1,0,0,0,0,1,1
1990,90738840,1,0,0,0,0,1,1
1991,253865797,1,0,0,0,0,1,1
1992,202017570,1,0,0,0,0,1,1
1993,62879751,1,0,0,0,0,1,1
1994,18770961,1,0,0,0,0,1,1
1995,16715398,1,0,0,0,0,1,1
1996,4060389863,1,0,0,0,0,1,1
1997,33923443,1,0,0,0,0,1,1
1998,157920406,1,0,0,0,0,1,1
1999,384982986,1,0,0,0,0,1,1
2000,2244423949,1,0,0,0,0,1,1
2001,82017377,1,0,0,0,0,1,1
2002,17199337,1,0,0,0,0,1,1
2003,164787325,1,0,0,0,0,1,1
2004,538585725,1,0,0,0,0,1,1
2005,96611163,1,0,0,0,0,1,1
2006,1137498138,1,0,0,0,0,1,1
2007,60961498,1,0,0,0,0,1,1
2008,15825165,1,0,0,0,0,1,1
2009,731104273925328896,1,0,0,0,0,1,1
2010,105944868,1,0,0,0,0,1,1
2011,56543753,1,0,0,0,0,1,1
2012,309985031,1,0,0,0,0,1,1
2013,68505845,1,0,0,0,0,1,1
2014,74789677,1,0,0,0,0,1,1
2015,151213841,1,0,0,0,0,1,1
2016,41288457,1,0,0,0,0,1,1
2017,3246330254,1,0,0,0,0,1,1
2018,25948016,1,0,0,0,0,1,1
