,id,following,1_@EsteeLauder,2_@dermalogica,3_@Neutrogena,4_@cerave,5_@SkinCeuticals,n_brand_following
14434,1180599608302587904,1,0,1,0,0,0,1
14435,21154878,1,0,1,0,0,0,1
14436,1530528094993297408,1,0,1,0,0,0,1
14437,59860445,1,0,1,0,0,0,1
14438,1530281751716802560,1,0,1,0,0,0,1
14439,1213265385249619971,1,0,1,0,0,0,1
14440,1530263274201223171,1,0,1,0,0,0,1
14441,1530264756384301062,1,0,1,0,0,0,1
14442,1272899247093026817,1,0,1,0,0,0,1
14443,1530306983882104834,1,0,1,0,0,0,1
14444,1530304918111895554,1,0,1,0,0,0,1
14445,1530316209773756418,1,0,1,0,0,0,1
14446,1530317154926592000,1,0,1,0,0,0,1
14447,1530316593401675782,1,0,1,0,0,0,1
14448,1530322434838384640,1,0,1,0,0,0,1
14449,1530382681015472128,1,0,1,0,0,0,1
14450,1530402789771202560,1,0,1,0,0,0,1
14451,1505535023616823298,1,0,1,0,0,0,1
14452,1528939433713709056,1,0,1,0,0,0,1
14453,1530445759400878082,1,0,1,0,0,0,1
14454,1464827455903084548,1,0,1,0,0,0,1
14455,1530487693917954049,1,0,1,0,0,0,1
14456,1530495265853132802,1,0,1,0,0,0,1
14457,1530495603557670913,1,0,1,0,0,0,1
14458,1532479019693768704,1,0,1,0,0,0,1
14459,1532677733230465024,1,0,1,0,0,0,1
14460,1536822035468685312,1,0,1,0,0,0,1
14461,1438127238713692164,1,0,1,0,0,0,1
14462,1345983525238018050,1,0,1,0,0,0,1
14463,1535311354675994627,1,0,1,0,0,0,1
14464,1535340057602686976,1,0,1,0,0,0,1
14465,1535367520504389632,1,0,1,0,0,0,1
14466,3258699701,1,0,1,0,0,0,1
14467,961356040909574144,1,0,1,0,0,0,1
14468,278423589,1,0,1,0,0,0,1
14469,1421467496071184386,1,0,1,0,0,0,1
14470,1535547889878974467,1,0,1,0,0,0,1
14471,1487441046086856704,1,0,1,0,0,0,1
14472,1061749441,1,0,1,0,0,0,1
14473,1535597343684411392,1,0,1,0,0,0,1
14474,1535627029567229954,1,0,1,0,0,0,1
14475,1535630035113091072,1,0,1,0,0,0,1
14476,1535655022817644547,1,0,1,0,0,0,1
14477,1535643591682433025,1,0,1,0,0,0,1
14478,959574590317088768,1,0,1,0,0,0,1
14479,1520514289966239745,1,0,1,0,0,0,1
14480,1535686342008573952,1,0,1,0,0,0,1
14481,1369117864251191296,1,0,1,0,0,0,1
14482,1535046181142790144,1,0,1,0,0,0,1
14483,1524583590243282945,1,0,1,0,0,0,1
14484,1404617760831901706,1,0,1,0,0,0,1
14485,1535268744175534081,1,0,1,0,0,0,1
14486,1458792760568430597,1,0,1,0,0,0,1
14487,1496658928452747264,1,0,1,0,0,0,1
14488,294708775,1,0,1,0,0,0,1
14489,1534758211978510336,1,0,1,0,0,0,1
14490,1060889142345777152,1,0,1,0,0,0,1
14491,1512595470874464267,1,0,1,0,0,0,1
14492,1535056332604284933,1,0,1,0,0,0,1
14493,1535058704541818887,1,0,1,0,0,0,1
14494,278257701,1,0,1,0,0,0,1
14495,1535112416438079489,1,0,1,0,0,0,1
14496,1412894399994875905,1,0,1,0,0,0,1
14497,137100045,1,0,1,0,0,0,1
14498,1535125872058900482,1,0,1,0,0,0,1
14499,1451561826706239495,1,0,1,0,0,0,1
14500,1534949819659300865,1,0,1,0,0,0,1
14501,1535038061230292993,1,0,1,0,0,0,1
14502,100451647,1,0,1,0,0,0,1
14503,1535069458036826132,1,0,1,0,0,0,1
14504,939499575592800256,1,0,1,0,0,0,1
14505,175509071,1,0,1,0,0,0,1
14506,1535807539971248128,1,0,1,0,0,0,1
14507,1505152533740015616,1,0,1,0,0,0,1
14508,1515900366197440513,1,0,1,0,0,0,1
14509,1469597656758505474,1,0,1,0,0,0,1
14510,48098398,1,0,1,0,0,0,1
14511,325605195,1,0,1,0,0,0,1
14512,958812008534724608,1,0,1,0,0,0,1
14513,164262512,1,0,1,0,0,0,1
14514,1533707963424133121,1,0,1,0,0,0,1
14515,1536617056204115968,1,0,1,0,0,0,1
14516,1536633775362215936,1,0,1,0,0,0,1
14517,1536697658416386048,1,0,1,0,0,0,1
14518,3240224564,1,0,1,0,0,0,1
14519,1536722659987562497,1,0,1,0,0,0,1
14520,1123218199275720704,1,0,1,0,0,0,1
14521,1149180349664157696,1,0,1,0,0,0,1
14522,1507087144556367873,1,0,1,0,0,0,1
14523,1410420696115601419,1,0,1,0,0,0,1
14524,1536746340776124416,1,0,1,0,0,0,1
14525,1280291042680623106,1,0,1,0,0,0,1
14526,53792665,1,0,1,0,0,0,1
14527,1536815817102266368,1,0,1,0,0,0,1
14528,1306017911656648704,1,0,1,0,0,0,1
14529,1536344895018872832,1,0,1,0,0,0,1
14530,1528163670106132480,1,0,1,0,0,0,1
14531,1533845196512931841,1,0,1,0,0,0,1
14532,1535966470970429440,1,0,1,0,0,0,1
14533,1536004675136536577,1,0,1,0,0,0,1
14534,1536011595007938561,1,0,1,0,0,0,1
14535,1193184932031606786,1,0,1,0,0,0,1
14536,1212366131362594818,1,0,1,0,0,0,1
14537,1532299675549974530,1,0,1,0,0,0,1
14538,1489218405496500229,1,0,1,0,0,0,1
14539,336124479,1,0,1,0,0,0,1
14540,1021751256673648640,1,0,1,0,0,0,1
14541,1503631779973906435,1,0,1,0,0,0,1
14542,2200660153,1,0,1,0,0,0,1
14543,296983126,1,0,1,0,0,0,1
14544,1512828769135902726,1,0,1,0,0,0,1
14545,1536197876212453376,1,0,1,0,0,0,1
14546,70833952,1,0,1,0,0,0,1
14547,2835589774,1,0,1,0,0,0,1
14548,1536246324894523394,1,0,1,0,0,0,1
14549,1466446123518857219,1,0,1,0,0,0,1
14550,1536304708414910464,1,0,1,0,0,0,1
14551,1534906087392026624,1,0,1,0,0,0,1
14552,988957502875295745,1,0,1,0,0,0,1
14553,1534883323042050048,1,0,1,0,0,0,1
14554,1533472899222364160,1,0,1,0,0,0,1
14555,2495584164,1,0,1,0,0,0,1
14556,1478893516994404354,1,0,1,0,0,0,1
14557,1533501415993266176,1,0,1,0,0,0,1
14558,4295514554,1,0,1,0,0,0,1
14559,495825431,1,0,1,0,0,0,1
14560,1533518113202917378,1,0,1,0,0,0,1
14561,116263117,1,0,1,0,0,0,1
14562,850134450612703232,1,0,1,0,0,0,1
14563,1098314204434649090,1,0,1,0,0,0,1
14564,1522360795019059202,1,0,1,0,0,0,1
14565,1533631102065180673,1,0,1,0,0,0,1
14566,1507882569425108992,1,0,1,0,0,0,1
14567,1512583801884577795,1,0,1,0,0,0,1
14568,1371334063609548800,1,0,1,0,0,0,1
14569,1533720959009562627,1,0,1,0,0,0,1
14570,1416347277153783813,1,0,1,0,0,0,1
14571,1533777196065726464,1,0,1,0,0,0,1
14572,1533785816337592320,1,0,1,0,0,0,1
14573,1533826778225049601,1,0,1,0,0,0,1
14574,1533484558720585729,1,0,1,0,0,0,1
14575,1532296242608447490,1,0,1,0,0,0,1
14576,1516454510872473611,1,0,1,0,0,0,1
14577,1533432413921153024,1,0,1,0,0,0,1
14578,1532758823617941509,1,0,1,0,0,0,1
14579,1532852369780015105,1,0,1,0,0,0,1
14580,1472342448043175937,1,0,1,0,0,0,1
14581,28946179,1,0,1,0,0,0,1
14582,1512611809152413703,1,0,1,0,0,0,1
14583,1525264447886880768,1,0,1,0,0,0,1
14584,1956542744,1,0,1,0,0,0,1
14585,1533027188001230848,1,0,1,0,0,0,1
14586,1533055585779912705,1,0,1,0,0,0,1
14587,1533074634677096449,1,0,1,0,0,0,1
14588,1043207542208425984,1,0,1,0,0,0,1
14589,1533094964506284033,1,0,1,0,0,0,1
14590,1533175307946995712,1,0,1,0,0,0,1
14591,3010794933,1,0,1,0,0,0,1
14592,121781812,1,0,1,0,0,0,1
14593,1533288809533739008,1,0,1,0,0,0,1
14594,1494559087601897474,1,0,1,0,0,0,1
14595,519853323,1,0,1,0,0,0,1
14596,1024966251372720128,1,0,1,0,0,0,1
14597,1041184680798642177,1,0,1,0,0,0,1
14598,1533831147507032065,1,0,1,0,0,0,1
14599,1534878872667291648,1,0,1,0,0,0,1
14600,1534369322251993090,1,0,1,0,0,0,1
14601,1534406960229101568,1,0,1,0,0,0,1
14602,1507457439553101829,1,0,1,0,0,0,1
14603,1534468529554079745,1,0,1,0,0,0,1
14604,1408136815958282240,1,0,1,0,0,0,1
14605,1534506458762874880,1,0,1,0,0,0,1
14606,1534515512906027011,1,0,1,0,0,0,1
14607,1533961110646411264,1,0,1,0,0,0,1
14608,1349437414331265031,1,0,1,0,0,0,1
14609,1534573984586792960,1,0,1,0,0,0,1
14610,744168698,1,0,1,0,0,0,1
14611,91360778,1,0,1,0,0,0,1
14612,1534583840836141056,1,0,1,0,0,0,1
14613,1534611376659906561,1,0,1,0,0,0,1
14614,1534631704748515328,1,0,1,0,0,0,1
14615,1486508188392374277,1,0,1,0,0,0,1
14616,1511978973554745347,1,0,1,0,0,0,1
14617,68308795,1,0,1,0,0,0,1
14618,1534827419089125376,1,0,1,0,0,0,1
14619,1534697868568760320,1,0,1,0,0,0,1
14620,1529301952647114753,1,0,1,0,0,0,1
14621,1534362651907743746,1,0,1,0,0,0,1
14622,1602165014,1,0,1,0,0,0,1
14623,700393334,1,0,1,0,0,0,1
14624,1527328615653728262,1,0,1,0,0,0,1
14625,1533873635768864768,1,0,1,0,0,0,1
14626,1226913138706022408,1,0,1,0,0,0,1
14627,1510556092111093760,1,0,1,0,0,0,1
14628,1534119187114872833,1,0,1,0,0,0,1
14629,1534165374740340736,1,0,1,0,0,0,1
14630,1534168982617329665,1,0,1,0,0,0,1
14631,30004413,1,0,1,0,0,0,1
14632,1534238129850175488,1,0,1,0,0,0,1
14633,1534260456663269380,1,0,1,0,0,0,1
14634,1432413645963730944,1,0,1,0,0,0,1
14635,1534284123472273417,1,0,1,0,0,0,1
14636,1534290032047054848,1,0,1,0,0,0,1
14637,1534307438098276352,1,0,1,0,0,0,1
14638,1534310955945013248,1,0,1,0,0,0,1
14639,1534317090915528704,1,0,1,0,0,0,1
14640,1534338563843956736,1,0,1,0,0,0,1
14641,1534339497252380672,1,0,1,0,0,0,1
14642,1534343858330509312,1,0,1,0,0,0,1
14643,920416813476974593,1,0,1,0,0,0,1
14644,1514759120762548227,1,0,1,0,0,0,1
14645,1546683662447644672,1,0,1,0,0,0,1
14646,1510594809647542278,1,0,0,0,1,0,1
14647,24939692,1,0,0,0,1,0,1
14648,1393364610296725508,1,0,0,0,1,0,1
14649,89361238,1,0,0,0,1,0,1
14650,1433918221313265666,1,0,0,0,1,0,1
14651,846345441054633984,1,0,0,0,1,0,1
14652,1540798808744857606,1,0,0,0,1,0,1
14653,1540760874901680129,1,0,0,0,1,0,1
14654,427130747,1,0,0,0,1,0,1
14655,1540823248233013248,1,0,0,0,1,0,1
14656,742774863799013376,1,0,0,0,1,0,1
14657,1223797787210371072,1,0,0,0,1,0,1
14658,1533326184427450368,1,0,0,0,1,0,1
14659,1452961289144180743,1,0,0,0,1,0,1
14660,797613507621441536,1,0,0,0,1,0,1
14661,286739671,1,0,0,0,1,0,1
14662,802297105561878529,1,0,0,0,1,0,1
14663,1317383454,1,0,0,0,1,0,1
14664,1263721674131869696,1,0,0,0,1,0,1
14665,355211041,1,0,0,0,1,0,1
14666,1445030171136905220,1,0,0,0,1,0,1
14667,1521948416300838912,1,0,0,0,1,0,1
14668,1451780035363360770,1,0,0,0,1,0,1
14669,489045012,1,0,0,0,1,0,1
14670,1533102158140551169,1,0,0,0,1,0,1
14671,45680735,1,0,0,0,1,0,1
14672,1241961779661385728,1,0,0,0,1,0,1
14673,1315751348,1,0,0,0,1,0,1
14674,1148034388531261440,1,0,0,0,1,0,1
14675,2170818759,1,0,0,0,1,0,1
14676,203546397,1,0,0,0,1,0,1
14677,68897348,1,0,0,0,1,0,1
14678,375984491,1,0,0,0,1,0,1
14679,2341296774,1,0,0,0,1,0,1
14680,1239259708789309442,1,0,0,0,1,0,1
14681,1540558108501622787,1,0,0,0,1,0,1
14682,1123053158312370177,1,0,0,0,1,0,1
14683,1465705682867425281,1,0,0,0,1,0,1
14684,1156991597403414528,1,0,0,0,1,0,1
14685,885465356210286597,1,0,0,0,1,0,1
14686,1961433990,1,0,0,0,1,0,1
14687,1349876943425073157,1,0,0,0,1,0,1
14688,1442830627900952584,1,0,0,0,1,0,1
14689,410829433,1,0,0,0,1,0,1
14690,957222440597446657,1,0,0,0,1,0,1
14691,1919898703,1,0,0,0,1,0,1
14692,745128878,1,0,0,0,1,0,1
14693,593159773,1,0,0,0,1,0,1
14694,31272266,1,0,0,0,1,0,1
14695,1465947259237908482,1,0,0,0,1,0,1
14696,1445624280,1,0,0,0,1,0,1
14697,1082645665568702464,1,0,0,0,1,0,1
14698,904555278166831105,1,0,0,0,1,0,1
14699,1175675332277493766,1,0,0,0,1,0,1
14700,1541318449783156736,1,0,0,0,1,0,1
14701,1235322984635805700,1,0,0,0,1,0,1
14702,299480714,1,0,0,0,1,0,1
14703,1376154287345127430,1,0,0,0,1,0,1
14704,1541402598380544002,1,0,0,0,1,0,1
14705,1469520309191688195,1,0,0,0,1,0,1
14706,1061415550369247234,1,0,0,0,1,0,1
14707,519283883,1,0,0,0,1,0,1
14708,1489671515289395210,1,0,0,0,1,0,1
14709,875538155188912128,1,0,0,0,1,0,1
14710,259848400,1,0,0,0,1,0,1
14711,52628884,1,0,0,0,1,0,1
14712,1535967928096546817,1,0,0,0,1,0,1
14713,27300850,1,0,0,0,1,0,1
14714,278601639,1,0,0,0,1,0,1
14715,981458473245290496,1,0,0,0,1,0,1
14716,865786848664276992,1,0,0,0,1,0,1
14717,97148501,1,0,0,0,1,0,1
14718,1528510307773161473,1,0,0,0,1,0,1
14719,221267035,1,0,0,0,1,0,1
14720,1541060713514278912,1,0,0,0,1,0,1
14721,30744121,1,0,0,0,1,0,1
14722,840787640,1,0,0,0,1,0,1
14723,1485817326909886464,1,0,0,0,1,0,1
14724,1186753685080231937,1,0,0,0,1,0,1
14725,1345021848,1,0,0,0,1,0,1
14726,1108874560374538240,1,0,0,0,1,0,1
14727,172483453,1,0,0,0,1,0,1
14728,1541088328040202243,1,0,0,0,1,0,1
14729,124007670,1,0,0,0,1,0,1
14730,1356119962608226310,1,0,0,0,1,0,1
14731,1415896978060423168,1,0,0,0,1,0,1
14732,1541193854602412032,1,0,0,0,1,0,1
14733,1378957479288086529,1,0,0,0,1,0,1
14734,1058804760,1,0,0,0,1,0,1
14735,1375201219526938630,1,0,0,0,1,0,1
14736,1540496955003981830,1,0,0,0,1,0,1
14737,1515778350240968713,1,0,0,0,1,0,1
14738,818474594965274630,1,0,0,0,1,0,1
14739,473016216,1,0,1,0,0,0,1
14740,1573268754439569409,1,0,1,0,0,0,1
14741,1556641420668190720,1,0,1,0,0,0,1
14742,452556905,1,0,1,0,0,0,1
14743,3390068021,1,0,1,0,0,0,1
14744,3031942303,1,0,1,0,0,0,1
14745,1575258595494572034,1,0,1,0,0,0,1
14746,1140019383927836672,1,0,1,0,0,0,1
14747,48882977,1,0,1,0,0,0,1
14748,135428282,1,0,1,0,0,0,1
14749,213313505,1,0,1,0,0,0,1
14750,1575544386183565312,1,0,1,0,0,0,1
14751,1574815888909352960,1,0,1,0,0,0,1
14752,102141897,1,0,1,0,0,0,1
14753,52747102,1,0,1,0,0,0,1
14754,1017275036002947072,1,0,1,0,0,0,1
14755,4741182521,1,0,1,0,0,0,1
14756,1554207587993780230,1,0,1,0,0,0,1
14757,2153740677,1,0,1,0,0,0,1
14758,16338230,1,0,1,0,0,0,1
14759,4744332864,1,0,1,0,0,0,1
14760,1536180934952771585,1,0,1,0,0,0,1
14761,23204546,1,0,1,0,0,0,1
14762,3121521962,1,0,1,0,0,0,1
14763,1240469125920477186,1,0,1,0,0,0,1
14764,1572832493883228161,1,0,1,0,0,0,1
14765,397270776,1,0,1,0,0,0,1
14766,1568940323434549250,1,0,1,0,0,0,1
14767,25853452,1,0,1,0,0,0,1
14768,1468220497,1,0,1,0,0,0,1
14769,934498497855918080,1,0,1,0,0,0,1
14770,1341773513649238017,1,0,1,0,0,0,1
14771,741490253974798336,1,0,1,0,0,0,1
14772,1380554658280783874,1,0,1,0,0,0,1
14773,420309249,1,0,1,0,0,0,1
14774,326546143,1,0,1,0,0,0,1
14775,313069748,1,0,1,0,0,0,1
14776,124177384,1,0,1,0,0,0,1
14777,1467389038155816962,1,0,1,0,0,0,1
14778,3129078959,1,0,1,0,0,0,1
14779,42669598,1,0,1,0,0,0,1
14780,1316132669114155008,1,0,1,0,0,0,1
14781,1267232600713760769,1,0,1,0,0,0,1
14782,2624101468,1,0,1,0,0,0,1
14783,212652394,1,0,1,0,0,0,1
14784,2179231734,1,0,0,0,1,0,1
14785,1578057853520457730,1,0,1,0,0,0,1
14786,1569895242748366849,1,0,1,0,0,0,1
14787,1553915581946101763,1,0,1,0,0,0,1
14788,1568244055242407936,1,0,1,0,0,0,1
14789,188920778,1,0,1,0,0,0,1
14790,1564253334969655299,1,0,1,0,0,0,1
14791,2330774648,1,0,1,0,0,0,1
14792,1422728130704388097,1,0,0,0,1,0,1
14793,1508389846418604038,1,0,0,0,1,0,1
14794,1250197010365513731,1,0,0,0,1,0,1
14795,279543031,1,0,0,0,1,0,1
14796,2372720532,1,0,0,0,1,0,1
14797,373990558,1,0,0,0,1,0,1
14798,1274895812129153024,1,0,0,0,1,0,1
14799,1458978932938534913,1,0,0,0,1,0,1
14800,1123623839513157634,1,0,0,0,1,0,1
14801,1115226823,1,0,0,0,1,0,1
14802,1449678852930867202,1,0,0,0,1,0,1
14803,1536700646921015297,1,0,0,0,1,0,1
14804,1537466008482418688,1,0,0,0,1,0,1
14805,1578056717039910912,1,0,1,0,0,0,1
14806,1460817553,1,0,1,0,0,0,1
14807,369806949,1,0,1,0,0,0,1
14808,1433791240366088193,1,0,1,0,0,0,1
14809,1576551834273173506,1,0,1,0,0,0,1
14810,1164336925433634817,1,0,1,0,0,0,1
14811,1576626611159552000,1,0,1,0,0,0,1
14812,3458458343,1,0,1,0,0,0,1
14813,3258743816,1,0,1,0,0,0,1
14814,1197642323745759237,1,0,1,0,0,0,1
14815,1518672373859426305,1,0,1,0,0,0,1
14816,1349405043640963073,1,0,1,0,0,0,1
14817,1490954151156756483,1,0,1,0,0,0,1
14818,2774029923,1,0,1,0,0,0,1
14819,1460649270881652742,1,0,1,0,0,0,1
14820,818211729914077184,1,0,1,0,0,0,1
14821,1273289508017094656,1,0,1,0,0,0,1
14822,788309180130230273,1,0,1,0,0,0,1
14823,1577662405496160263,1,0,1,0,0,0,1
14824,2847028161,1,0,1,0,0,0,1
14825,916494900614512640,1,0,1,0,0,0,1
14826,1283158698827952129,1,0,1,0,0,0,1
14827,1212446251708370944,1,0,1,0,0,0,1
14828,3431025189,1,0,0,0,1,0,1
14829,1212759125433540608,1,0,0,0,1,0,1
14830,1546848524255510530,1,0,1,0,0,0,1
14831,1185381887574806528,1,0,0,0,1,0,1
14832,2319665288,1,0,0,0,1,0,1
14833,276848957,1,0,0,0,1,0,1
14834,1116668021093863427,1,0,0,0,1,0,1
14835,1541252876927909888,1,0,0,0,1,0,1
14836,1543220457066872832,1,0,0,0,1,0,1
14837,1121711508042465282,1,0,0,0,1,0,1
14838,273680427,1,0,0,0,1,0,1
14839,332819386,1,0,0,0,1,0,1
14840,2567928118,1,0,0,0,1,0,1
14841,1543402737051881472,1,0,0,0,1,0,1
14842,1541481650818691072,1,0,0,0,1,0,1
14843,1264474520380821507,1,0,0,0,1,0,1
14844,1543409164118007808,1,0,0,0,1,0,1
14845,1542525077836730368,1,0,0,0,1,0,1
14846,1368037413369487360,1,0,0,0,1,0,1
14847,1248948829,1,0,0,0,1,0,1
14848,1530168557421711361,1,0,0,0,1,0,1
14849,1349380962,1,0,0,0,1,0,1
14850,1068446572852080641,1,0,0,0,1,0,1
14851,1228856204299915264,1,0,0,0,1,0,1
14852,1036291578065760266,1,0,0,0,1,0,1
14853,1471453062678077442,1,0,0,0,1,0,1
14854,1286656529228275713,1,0,0,0,1,0,1
14855,1301882974196113408,1,0,0,0,1,0,1
14856,1540007503894921218,1,0,0,0,1,0,1
14857,553068437,1,0,0,0,1,0,1
14858,922726659488468993,1,0,0,0,1,0,1
14859,1404782150361124868,1,0,0,0,1,0,1
14860,1423540517216784388,1,0,0,0,1,0,1
14861,1316489895167356928,1,0,0,0,1,0,1
14862,1446097835418587141,1,0,0,0,1,0,1
14863,532104176,1,0,0,0,1,0,1
14864,1018370166206300160,1,0,0,0,1,0,1
14865,1541226153205194754,1,0,0,0,1,0,1
14866,1435445404108267520,1,0,0,0,1,0,1
14867,1143986044465029121,1,0,0,0,1,0,1
14868,2353092374,1,0,0,0,1,0,1
14869,2269748754,1,0,0,0,1,0,1
14870,1977939277,1,0,0,0,1,0,1
14871,3221749912,1,0,0,0,1,0,1
14872,2562729202,1,0,0,0,1,0,1
14873,991727659183898624,1,0,0,0,1,0,1
14874,1241483510067716101,1,0,0,0,1,0,1
14875,1540827681926926337,1,0,0,0,1,0,1
14876,1316374255160815624,1,0,0,0,1,0,1
14877,129416587,1,0,0,0,1,0,1
14878,1545965816,1,0,0,0,1,0,1
14879,1480554501534896129,1,0,0,0,1,0,1
14880,579561715,1,0,0,0,1,0,1
14881,2286947316,1,0,0,0,1,0,1
14882,1163269078942912513,1,0,0,0,1,0,1
14883,3234014371,1,0,0,0,1,0,1
14884,909488954,1,0,0,0,1,0,1
14885,1234464846856327168,1,0,0,0,1,0,1
14886,2431645017,1,0,0,0,1,0,1
14887,1186583033694035968,1,0,0,0,1,0,1
14888,169314899,1,0,0,0,1,0,1
14889,1030572159746367488,1,0,0,0,1,0,1
14890,1540734810271977472,1,0,0,0,1,0,1
14891,1181147326758506496,1,0,0,0,1,0,1
14892,1542630585130156033,1,0,0,0,1,0,1
14893,960754943325036544,1,0,0,0,1,0,1
14894,1289094852378935296,1,0,0,0,1,0,1
14895,1473871239311622146,1,0,0,0,1,0,1
14896,1538733476337401858,1,0,0,0,1,0,1
14897,275841906,1,0,0,0,1,0,1
14898,1514639440538669057,1,0,0,0,1,0,1
14899,881369615015616516,1,0,0,0,1,0,1
14900,1537094677639450624,1,0,0,0,1,0,1
14901,1214980885998718976,1,0,0,0,1,0,1
14902,161773532,1,0,0,0,1,0,1
14903,1261145870176641025,1,0,0,0,1,0,1
14904,1543966326078820352,1,0,0,0,1,0,1
14905,971597325255639040,1,0,0,0,1,0,1
14906,561302364,1,0,0,0,1,0,1
14907,1379112757,1,0,0,0,1,0,1
14908,371478499,1,0,0,0,1,0,1
14909,858669303830368256,1,0,0,0,1,0,1
14910,1055081967878881280,1,0,0,0,1,0,1
14911,1033909431644434433,1,0,0,0,1,0,1
14912,820314002249187328,1,0,0,0,1,0,1
14913,1511847379858857986,1,0,0,0,1,0,1
14914,1188914600596643847,1,0,0,0,1,0,1
14915,3344100153,1,0,0,0,1,0,1
14916,26706197,1,0,0,0,1,0,1
14917,2323572438,1,0,0,0,1,0,1
14918,1535551837385789441,1,0,0,0,1,0,1
14919,1533127745449906177,1,0,0,0,1,0,1
14920,1541770964152860674,1,0,0,0,1,0,1
14921,1071010084388564992,1,0,0,0,1,0,1
14922,1507493046115516422,1,0,0,0,1,0,1
14923,1497740934532026371,1,0,0,0,1,0,1
14924,49427969,1,0,0,0,1,0,1
14925,986511780842295296,1,0,0,0,1,0,1
14926,1494368887240069129,1,0,0,0,1,0,1
14927,1541759899155185665,1,0,0,0,1,0,1
14928,787794708785467392,1,0,0,0,1,0,1
14929,1541767385560109056,1,0,0,0,1,0,1
14930,1535643285083107328,1,0,0,0,1,0,1
14931,1179014969968381952,1,0,0,0,1,0,1
14932,189019431,1,0,0,0,1,0,1
14933,1163596880204275712,1,0,0,0,1,0,1
14934,762575135312183296,1,0,0,0,1,0,1
14935,1233145810470219778,1,0,0,0,1,0,1
14936,2271408388,1,0,0,0,1,0,1
14937,3441155417,1,0,0,0,1,0,1
14938,1541847480358281216,1,0,0,0,1,0,1
14939,2438347247,1,0,0,0,1,0,1
14940,974934608402898944,1,0,0,0,1,0,1
14941,1071970713337253888,1,0,0,0,1,0,1
14942,1275583125469507589,1,0,0,0,1,0,1
14943,1453377758042771463,1,0,0,0,1,0,1
14944,1450099376399945729,1,0,0,0,1,0,1
14945,1541576874723348480,1,0,0,0,1,0,1
14946,866914914723446785,1,0,0,0,1,0,1
14947,1539450183636877312,1,0,0,0,1,0,1
14948,1395408647384182788,1,0,0,0,1,0,1
14949,1149773387931062273,1,0,0,0,1,0,1
14950,1095876066034548737,1,0,0,0,1,0,1
14951,1541501355797479424,1,0,0,0,1,0,1
14952,744060732,1,0,0,0,1,0,1
14953,1540845855904636930,1,0,0,0,1,0,1
14954,1070162780441972736,1,0,0,0,1,0,1
14955,1541518306456358912,1,0,0,0,1,0,1
14956,1031187162,1,0,0,0,1,0,1
14957,1230171767106424834,1,0,0,0,1,0,1
14958,2571875780,1,0,0,0,1,0,1
14959,1541519485651374087,1,0,0,0,1,0,1
14960,1458780095737384960,1,0,0,0,1,0,1
14961,1466451799997566983,1,0,0,0,1,0,1
14962,1541554711412805633,1,0,0,0,1,0,1
14963,1472297645733560321,1,0,0,0,1,0,1
14964,1511283192,1,0,0,0,1,0,1
14965,1480926956371824643,1,0,0,0,1,0,1
14966,2212927910,1,0,0,0,1,0,1
14967,1537290445004451841,1,0,0,0,1,0,1
14968,777617628009332736,1,0,0,0,1,0,1
14969,1290409956303409156,1,0,0,0,1,0,1
14970,1190804478301212672,1,0,0,0,1,0,1
14971,1482567517,1,0,0,0,1,0,1
14972,1475836853647511554,1,0,0,0,1,0,1
14973,846969135947005952,1,0,0,0,1,0,1
14974,1492921305628295175,1,0,0,0,1,0,1
14975,871695354986733568,1,0,0,0,1,0,1
14976,20472720,1,0,0,0,1,0,1
14977,1499477459233824780,1,0,0,0,1,0,1
14978,1376920360830955523,1,0,0,0,1,0,1
14979,968766341158260736,1,0,0,0,1,0,1
14980,2948297527,1,0,0,0,1,0,1
14981,57121673,1,0,0,0,1,0,1
14982,144727702,1,0,0,0,1,0,1
14983,153042308,1,0,0,0,1,0,1
14984,1334710700464361472,1,0,0,0,1,0,1
14985,1220265019855650816,1,0,0,0,1,0,1
14986,1374810895201796103,1,0,0,0,1,0,1
14987,1025580665935413248,1,0,0,0,1,0,1
14988,1243230756903755782,1,0,0,0,1,0,1
14989,1356711394842935304,1,0,0,0,1,0,1
14990,21274764,1,0,0,0,1,0,1
14991,1437484935993073667,1,0,0,0,1,0,1
14992,1539830235838963717,1,0,0,0,1,0,1
14993,1162347583714582533,1,0,0,0,1,0,1
14994,2337254980,1,0,0,0,1,0,1
14995,128434601,1,0,0,0,1,0,1
14996,1410322840298139648,1,0,0,0,1,0,1
14997,1535244205173268480,1,0,0,0,1,0,1
14998,1173514135725903872,1,0,0,0,1,0,1
14999,1247886073440530439,1,0,0,0,1,0,1
15000,1094976334810370049,1,0,0,0,1,0,1
15001,2330627339,1,0,0,0,1,0,1
15002,1541833914842550272,1,0,0,0,1,0,1
15003,1920694644,1,0,0,0,1,0,1
15004,1042581726264885248,1,0,0,0,1,0,1
15005,1541895064527327232,1,0,0,0,1,0,1
15006,296502553,1,0,0,0,1,0,1
15007,1481559951067779075,1,0,0,0,1,0,1
15008,1515131370711961605,1,0,0,0,1,0,1
15009,721271569670995968,1,0,0,0,1,0,1
15010,1483197092801789952,1,0,0,0,1,0,1
15011,1432956678945660929,1,0,0,0,1,0,1
15012,1300983320256425984,1,0,0,0,1,0,1
15013,1569482751883251713,1,0,1,0,0,0,1
15014,1572671479522758657,1,0,1,0,0,0,1
15015,1435935597433081859,1,0,1,0,0,0,1
